,pd_id,icon_on,icon_off,icon_offline,icon_smartconfig,icon_lock_screen_on,icon_lock_screen_off,icon_bluetooth_pairing,icon_real,icon_guidepic,icon_smartconfig_off,icon_336,pid,model,name,name_smartconfig,brand_name,desc_cn,subcategory_id,status,ios_status,model_regex,min_app_version,cate_name,inherit_id,change_time,rank,sc_type,sc_status,sc_type_more,sc_type_more_v2,sc_failed,ios_sc_visible,bind_confirm,fiveG_wifi,bt_rssi,bt_bind_style,bt_match,bt_is_secure,bt_gateway,mesh_gateway,permission_control,wexin_share,ct_offline_enter,op_history,voice_control,voice_ctrl_ed,infrared_gateway,zigbee_gateway,member_cnt,ios_asset,relations,resolve_type,link_rssi,name_cn,name_en,desc_en,metasubcategory_name,metacategory_name,product_number,product_number_source_type,product_additional
2709,67220,,,,,,,,,,,,14,tyzhjt.switch.000001,开关,,,,161,3,3,,60160,Other,0,1603768727,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,[],-1,-45,开关,switch,,Switch,Home security,,,
2710,193,https://static.home.mi.com/app/image/get/file/developer_14779949304faaiy52.png,https://static.home.mi.com/app/image/get/file/common_image_1437379417b64fpda7.png,https://static.home.mi.com/app/image/get/file/common_image_1437379417b64fpda7.png,,https://static.home.mi.com/app/image/get/file/developer_1477995059eh7mhuad.png,https://static.home.mi.com/app/image/get/file/developer_14779950656r6w3icx.png,,https://static.home.mi.com/app/image/get/file/developer_1551943814ejgjuq3l.png,,https://cdn.cnbj0.fds.api.mi-img.com/miio.files/commonfile_jpg_56b1e04abe3b86aa4d1431b83011e78b.jpg,,0,zhimi.airmonitor.v1,Mi PM2.5 Air Quality Monitor,,,米家PM2.5检测仪,236,3,5,,60160,Environment appliances,0,1603768739,1,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Mi PM2.5 Air Quality Monitor,Mijia PM2.5 detector,Air quality detector,Environment appliances,,,
2711,65844,https://static.home.mi.com/app/image/get/file/developer_1539311872snwl5twm.png,https://static.home.mi.com/app/image/get/file/developer_1539311879g53v5rsa.png,https://static.home.mi.com/app/image/get/file/developer_1539311881ezip622j.png,,https://static.home.mi.com/app/image/get/file/developer_153931188721x78ps6.png,https://static.home.mi.com/app/image/get/file/developer_1539311890hktq8e2e.png,,https://static.home.mi.com/app/image/get/file/developer_1539311855csueb7y5.png,,,,14,uiot.switch.switch1,1-Button Live Wire Switch,,,单火线触摸开关 单开单火开关 1 1,161,3,3,,60160,Other,0,1603768883,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,1-Button Live Wire Switch,Single fire wire touch switch Single fire single fire switch 1 1,Switch,Home security,,,
2712,66146,https://static.home.mi.com/app/image/get/file/developer_1542074359sig313ao.png,https://static.home.mi.com/app/image/get/file/developer_1542074364oyec6tuu.png,https://static.home.mi.com/app/image/get/file/developer_1542074369osldpch1.png,,https://static.home.mi.com/app/image/get/file/developer_1542074373vdss1jkt.png,https://static.home.mi.com/app/image/get/file/developer_1542074377wmxdjrrk.png,,https://static.home.mi.com/app/image/get/file/developer_1542074353gpgdm9y5.png,,,,14,kongke.switch.light,switch,,,1.控制开关,161,3,3,,60160,Other,0,1603768345,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,switch,1. Control switch,Switch,Home security,,,
2713,67375,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1566476666913mlGQsLTO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=A8Jd1j9xEmjGhtD0BstEEFEHz2w=,,,,0,miaomiaoce.blanket.s02,Smart Low Voltage Blanket Single,,,Wifi单模的低压电热毯,193,3,3,,60160,Other,0,1603768869,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Smart Low Voltage Blanket Single,Wifi single-mode low-voltage electric blanket,Electric blanket,Other,,,
2714,69146,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1584536654700AWCG75py.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8CT5hv18DQIDeM1PC70pFN5Ppuk=,,,,14,fine.switch.switch,开关,,,单开,161,3,3,,60160,Other,0,1603768796,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,[],-1,-45,开关,switch,Single,Switch,Home security,,,
2715,68645,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/806eefdbd5b304a9f35cbbfab113ba17_outlet%20(自定义).png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=GiDEXJkgPFPQ1xth+ZNwfH4Yuw0=,,,,14,ikecin.plug.6,智能开关,,,KP3C2 (6/65) /KP03C0100/KP03C0600 小开关、单孔插座,4,3,3,,60160,Home security,0,1610620364,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,智能开关,Smart switch,"KP3C2 (6/65) /KP03C0100/KP03C0600 small switch, single-hole socket",Power outlet,Home security,KP03C0100/KP03C0600,auto,
2716,1851,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1575264251936c1YjPog7.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ejS39zwmWn6uEKyC8xHUWiXgGPE=,,,,8,linp.switch.q32,Linptech Smart Wall Switch (2 Keys),,,,161,3,3,,60160,Other,0,1603768781,10,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,[],1,-45,,Linptech Smart Wall Switch (2 Keys),,Switch,Home security,,,
2717,70726,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1596182187106iPQBfDwu.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Z7cTTNQ23R2zUc7nW08l5Vm60DQ=,,,,14,nvcls.light.040011,CWRGB筒灯,,,,17,3,3,,60160,Home security,0,1603769017,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,CWRGB筒灯,CWRGB downlight,,Ceiling light,Home security,,,
2718,66222,https://static.home.mi.com/app/image/get/file/developer_15444227253synqqh8.png,https://static.home.mi.com/app/image/get/file/developer_1544422730xfqimtpr.png,https://static.home.mi.com/app/image/get/file/developer_1544422734lxgg5bwo.png,,https://static.home.mi.com/app/image/get/file/developer_15444227370wc4sg20.png,https://static.home.mi.com/app/image/get/file/developer_1544422741afmn4q57.png,,https://static.home.mi.com/app/image/get/file/developer_15444227581ka4wlje.png,,,,14,coolki.switch.test,switch_one,,,单通道开关,161,3,3,,60160,Other,0,1603769000,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,switch_one,Single channel switch,Switch,Home security,,,
2719,67478,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1565662233575MZjnKzPK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Ewbg5nWxjCoULFPjAflKBfwsaTQ=,,,,14,edaltd.light.f300,风扇灯,,,,17,3,3,,60160,Home security,0,1603768383,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,风扇灯,Fan light,,Ceiling light,Home security,,,
2720,71973,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/07aba0b308ed230081fa6be9bbab8099_摇光.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=BM+Vj0NT6ek9zxf9PwyOK/LiplE=,,,,14,ldsn.light.3ygd05,摇光 (DIM大版-遥控版),,,,17,3,3,,60160,Home security,0,1608524373,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,摇光 (DIM大版-遥控版),Shake Light (DIM Large Version-Remote Control Version),,Ceiling light,Home security,,,
2721,67270,,,,,,,,,,,,14,tyzhjt.fan.fs0001,风扇,,,,24,3,3,,60160,Environment appliances,0,1603768728,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,风扇,fan,,Fan,Environment appliances,,,
2722,67299,,,,,,,,,,,,14,tyzhjt.humidifier.j01,加湿器,,,,54,3,3,,60160,Environment appliances,0,1603768727,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,加湿器,humidifier,,Air humidifier,Environment appliances,,,
2723,2681,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1591778040175CVwDJ9MC.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=/aU/U6IdqiWSj31ipemcBtfOa2I=,,,,8,yeelink.light.ceil31,Yeelight Shaohua Ceiling Light A2002,,,,17,3,3,,60160,Home security,0,1603768297,0,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,Yeelight Shaohua Ceiling Light A2002,,Ceiling light,Home security,,,
2724,71962,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5f99d7b4fe70ff15eca4b58fd58816a7_品风-矮版.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AVCpc9/nacjAKkgPnjIyz0NVOmg=,,,,14,ldsn.light.2pfd16,品风 (DIM矮版),,,,17,3,3,,60160,Home security,0,1608278853,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,品风 (DIM矮版),Pin Feng (DIM Short Version),,Ceiling light,Home security,,,
2725,2038,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1578908339254wvnIIMJ8.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;amp;amp;amp;Signature=iyOji+2muWDI3wMk1QUd97xNnts=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1578908339254wvnIIMJ8.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;amp;amp;amp;Signature=iyOji+2muWDI3wMk1QUd97xNnts=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1578908339254wvnIIMJ8.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;amp;amp;amp;Signature=iyOji+2muWDI3wMk1QUd97xNnts=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1578908339254wvnIIMJ8.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;amp;amp;amp;Signature=iyOji+2muWDI3wMk1QUd97xNnts=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1578908339254wvnIIMJ8.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;amp;amp;amp;Signature=iyOji+2muWDI3wMk1QUd97xNnts=,https://static.home.mi.com/app/image/get/file/developer_1584092651utqcyrg1.png,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1578908339254wvnIIMJ8.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&amp;amp;amp;amp;amp;amp;amp;amp;Expires=9223372036854775807&amp;amp;amp;amp;amp;amp;amp;amp;Signature=iyOji+2muWDI3wMk1QUd97xNnts=,,,,6,yeelink.light.nl1,Mi Motion-Activated Night Light 2 (Bluetooth),,,米家夜灯2,17,3,3,,60160,Home security,0,1612160441,0,2,3,[],[],0,True,0,0,,2,1,0,0,0,3,0,2,0,0,1,0,0,0,0,[],3,-45,,Mi Motion-Activated Night Light 2 (Bluetooth),Mijia Night Light 2,Night light,Home security,MJYD02YL-A,manual,
